U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC,ICE_DEPTH
4000,92373,248,5188.56,5190.9,0,0.84,20.09373928
4001,92374,248,5281.36,5281.36,0,1,37.56359627
4002,92375,248,5343.16,5343.16,0,1,48.44310753
4003,92376,248,5495.08,5495.08,0,1,25.83177582
4004,92377,259,5662.16,5781.6,0,0.2,12.10674849
4005,92377,248,5662.16,5624.22,0,0.72,16.72172083
4006,92378,259,5787.92,5787.45,0,0.88,50.95341505
4007,92379,259,5744.56,5744.56,0,1,51.24199883
4008,92380,259,5678.8,5678.8,0,1,32.76630795
4009,92381,259,5563.88,5552.37,0,0.76,17.09700743
4010,92382,259,5471.96,5471.96,0,1,66.07253777
4011,92383,259,5435.56,5435.56,0,1,52.20290802
4012,92384,259,5365.16,5383.83,0,0.48,21.63126747
4013,92392,268,5134.24,5092,1,0.08,26.35668039
4014,92392,268,5134.24,5074.75,0,0.16,56.64757729
4015,92393,268,5058.16,5051.33,1,0.12,143.3010941
4016,92393,268,5058.16,5059.09,0,0.88,180.8013947
4017,92394,268,5049.8,5049.8,0,1,300.3488556
4018,92395,268,5056.2,5056.2,0,1,331.5608411
4019,92396,268,5061.76,5061.76,0,1,177.0300867
4020,92397,268,5229.6,5229.6,0,1,39.5305542
4021,92398,268,5339.6,5339.6,0,1,57.53064545
4022,92399,268,5421.36,5421.36,0,1,57.73744888
4023,92400,268,5501.68,5501.68,0,1,69.97347031
4024,92401,268,5569.36,5569.36,0,1,79.04619904
4025,92402,268,5631.36,5631.36,0,1,68.5401712
4026,92403,268,5756.04,5756.04,0,1,46.24108597
4027,92404,268,5901.76,5901.76,0,1,33.98577667
4028,92405,268,6033.88,6007.8,0,0.6,17.58745982
4029,92638,245,5371.04,5379,0,0.16,1.19507952
4030,92644,248,5150.48,5150,0,0.12,8.940829595
4031,92645,248,5231.44,5235.2,0,0.4,16.14156938
4032,92646,248,5349.84,5357.14,0,0.84,29.27720108
4033,92647,248,5439.84,5439.84,0,1,32.01968246
4034,92648,252,5605.44,5618.25,0,0.16,4.462591648
4035,92648,248,5605.44,5569.4,0,0.6,14.50707436
4036,92649,252,5713.64,5691.55,0,0.44,7.227367141
4037,92649,259,5713.64,5766,0,0.04,11.72173119
4038,92650,255,5722.48,5717,0,0.04,2.500799894
4039,92650,252,5722.48,5658,0,0.08,10.84704399
4040,92650,259,5722.48,5733.92,0,0.52,28.14743915
4041,92651,255,5681.96,5700,0,0.08,5.628094435
4042,92651,259,5681.96,5677.11,0,0.76,33.93758548
4043,92652,259,5614.12,5608.11,0,0.72,19.11911811
4044,92653,259,5523.88,5494.88,0,0.32,19.53703725
4045,92654,259,5476.16,5438.33,0,0.12,9.648194313
4046,92663,268,5105.08,5073.55,1,0.44,42.00049322
4047,92664,268,5039.04,5039.04,1,1,208.3278387
4048,92665,268,5040.4,5040,1,0.96,348.4191411
4049,92665,268,5040.4,5050,0,0.04,360.3236084
4050,92666,268,5042.24,5040.74,1,0.76,320.7362334
4051,92666,268,5042.24,5047,0,0.24,348.2991943
4052,92667,268,5060.28,5055.93,1,0.56,145.4762099
4053,92667,268,5060.28,5065.82,0,0.44,161.8692041
4054,92668,268,5136.44,5092.17,1,0.24,71.58252716
4055,92668,268,5136.44,5150.42,0,0.76,45.00282468
4056,92669,268,5285.12,5285.12,0,1,42.50930412
4057,92670,268,5373.52,5373.52,0,1,50.82371048
4058,92671,268,5510.32,5510.32,0,1,58.12684296
4059,92672,268,5552.92,5552.92,0,1,84.42442368
4060,92673,268,5614.48,5614.48,0,1,58.74747665
4061,92674,268,5786.16,5786.16,0,1,34.22855095
4062,92675,268,5974.4,5938.74,0,0.76,18.76739791
4063,92808,172,5373.68,5379.69,0,0.64,4.087026402
4064,92917,248,5386.8,5402.88,0,0.68,40.54905858
4065,92918,248,5455.44,5449,0,0.92,35.77851242
4066,92919,252,5578.52,5576.61,0,0.92,19.70770062
4067,92919,248,5578.52,5600.5,0,0.08,7.257966757
4068,92920,252,5576.24,5571.55,0,0.88,18.39765869
4069,92921,255,5574.84,5626.5,0,0.16,4.532452047
4070,92921,252,5574.84,5546.14,0,0.56,12.49999149
4071,92922,255,5625.08,5616.19,0,0.84,7.930579424
4072,92934,268,5068.76,5046.94,1,0.64,60.81532747
4073,92935,268,5021.84,5021.84,1,1,245.0562531
4074,92936,268,5030.64,5030.64,1,1,306.3621741
4075,92937,268,5026.72,5026.72,1,1,216.1995355
4076,92938,268,5052.84,5052.84,1,1,116.3269766
4077,92939,268,5114.88,5114.88,1,1,67.22251083
4078,92940,268,5229.2,5199.5,1,0.16,55.45334244
4079,92940,268,5229.2,5234.86,0,0.84,52.96098001
4080,92941,268,5307.2,5307.2,0,1,57.00353043
4081,92942,268,5404.64,5404.64,0,1,53.50133774
4082,92943,268,5514.8,5514.8,0,1,50.60592819
4083,92944,268,5623.72,5623.72,0,1,51.47631973
4084,92945,268,5789.04,5787.29,0,0.96,24.26330745
4085,92946,268,5939.44,5906.8,0,0.2,12.23896837
4086,93077,171,5363.84,5414,0,0.04,8.837733269
4087,93078,171,5414.92,5427.42,0,0.48,9.597323378
4088,93188,248,5419.36,5410.57,0,0.56,20.15874597
4089,93189,248,5496.32,5452.5,0,0.24,22.89556805
4090,93190,252,5494.96,5494.96,0,1,26.84890427
4091,93191,252,5481.52,5481.52,0,1,23.74245605
4092,93192,252,5466.88,5466.88,0,1,16.73762381
4093,93193,255,5503.44,5548.5,0,0.4,7.01907835
4094,93193,252,5503.44,5433.33,0,0.12,3.860249678
4095,93194,255,5485.92,5497.44,0,0.36,5.102025853
4096,93204,268,5099.64,5088,1,0.08,10.45654869
4097,93205,268,5029.72,5027.13,1,0.96,114.0982446
4098,93206,268,5008.56,5008.56,1,1,362.8445111
4099,93207,268,5014.04,5014.04,1,1,260.719812
4100,93208,268,5018.36,5016.13,1,0.96,174.4771976
4101,93208,268,5018.36,5072,0,0.04,62.08718872
4102,93209,268,5075.12,5071.14,1,0.88,90.70284843
4103,93209,268,5075.12,5104.33,0,0.12,58.42063395
4104,93210,268,5114.36,5114.36,1,1,96.43122513
4105,93211,268,5187.52,5153.7,1,0.4,59.94532776
4106,93211,268,5187.52,5210.07,0,0.6,48.51257426
4107,93212,268,5326.2,5326.2,0,1,46.66271896
4108,93213,268,5418.56,5418.56,0,1,67.35706345
4109,93214,268,5490.92,5490.92,0,1,56.35076279
4110,93215,268,5606.64,5606.64,0,1,47.35770645
4111,93216,268,5741.24,5707.73,0,0.44,19.51807612
4112,93348,171,5418,5430.5,0,0.08,9.974895954
4113,93349,171,5471.16,5450.5,0,0.24,12.85095628
4114,93459,249,5395,5487.75,0,0.16,6.499785304
4115,93460,251,5523.64,5517,0,0.04,2.415826321
4116,93461,252,5435.52,5424.71,0,0.84,15.05003519
4117,93462,252,5355.64,5355.64,0,1,17.56842659
4118,93463,252,5325.12,5354.42,0,0.48,8.082484047
4119,93464,252,5341.28,5367.67,0,0.12,6.361336867
4120,93465,255,5391.36,5449.33,0,0.12,3.405667623
4121,93475,268,5054.48,5031.77,1,0.52,36.77284013
4122,93476,268,4995.72,4995.72,1,1,153.4109933
4123,93477,268,4992.48,4992.48,1,1,284.292868
4124,93478,268,4998.88,4998.88,1,1,364.7288513
4125,93479,268,5053.44,5013.73,1,0.44,146.9807053
4126,93479,268,5053.44,5081.62,0,0.52,42.39611457
4127,93480,268,5141.32,5122,1,0.08,26.76473951
4128,93480,268,5141.32,5119,0,0.28,32.44562531
4129,93481,268,5142.36,5121.43,1,0.56,42.66046572
4130,93482,268,5203.8,5161.22,1,0.36,31.15013695
4131,93482,268,5203.8,5230.4,0,0.6,35.44051387
4132,93483,268,5342.36,5342.36,0,1,44.21282516
4133,93484,268,5465.08,5465.08,0,1,65.3752829
4134,93485,268,5513.04,5513.04,0,1,91.90625793
4135,93486,268,5581.56,5581.56,0,1,59.94132889
4136,93487,268,5689.96,5666.18,0,0.44,26.17935033
4137,93731,251,5420.84,5431.88,0,0.64,3.222736731
4138,93732,252,5427.12,5339,0,0.04,4.242551327
4139,93733,252,5305.64,5293,0,0.44,11.09019687
4140,93734,252,5243.28,5266,0,0.04,4.646239281
4141,93745,268,5063.68,5026,1,0.24,22.01127927
4142,93746,268,4980.4,4980.4,1,1,82.53797524
4143,93747,268,4970.12,4970.12,1,1,215.731264
4144,93748,268,4986.28,4986.28,1,1,350.5910986
4145,93749,268,5002.84,5000.54,1,0.96,231.3533554
4146,93749,268,5002.84,5058,0,0.04,53.73167038
4147,93750,268,5113.04,5024,1,0.04,90.66493988
4148,93750,268,5113.04,5076.33,0,0.36,38.52364582
4149,93753,268,5243.96,5204,1,0.04,11.18292809
4150,93753,268,5243.96,5256.27,0,0.6,41.1140227
4151,93754,268,5346.24,5346.24,0,1,48.76931412
4152,93755,268,5468.56,5468.56,0,1,60.71310364
4153,93756,268,5537.96,5537.96,0,1,104.7832281
4154,93757,268,5587.2,5587.2,0,1,75.04089767
4155,93758,268,5669.64,5665.06,0,0.72,56.71977176
4156,93890,173,5459.76,5482.17,0,0.24,26.81217639
4157,93891,173,5522.08,5522.2,0,0.8,35.92896576
4158,93892,173,5601.32,5600.1,0,0.8,64.01315193
4159,93893,173,5625.88,5618.95,0,0.8,46.10176501
4160,93894,173,5495.76,5499.8,0,0.8,15.52722762
4161,93895,173,5300,5315.5,0,0.64,11.77433276
4162,94002,251,5303.16,5323.25,0,0.16,4.004685938
4163,94015,268,5069.88,5017.5,1,0.08,18.45067263
4164,94016,268,4981.4,4970.68,1,0.88,61.21957744
4165,94017,268,4946.36,4946.36,1,1,176.9193689
4166,94018,268,4970.56,4970.56,1,1,358.7246906
4167,94019,268,4975.56,4975.56,1,1,331.6461407
4168,94020,268,5004.08,4997.75,1,0.8,127.3235865
4169,94020,268,5004.08,5029.4,0,0.2,59.68857346
4170,94021,268,5085.48,5073.76,0,0.68,34.47276441
4171,94022,268,5201.04,5170.5,0,0.56,16.20110277
4172,94023,268,5239.64,5212,0,0.04,6.826659203
4173,94024,268,5262.84,5277.92,0,0.52,31.06578306
4174,94025,268,5349.08,5349.08,0,1,57.48624054
4175,94026,268,5441,5441,0,1,60.22315033
4176,94027,268,5521.4,5521.4,0,1,59.90717682
4177,94028,268,5654.8,5654.8,0,1,51.93012589
4178,94029,268,5642.6,5642.6,0,1,70.14137108
4179,94030,268,5626.56,5617.82,0,0.44,30.63446149
4180,94161,173,5444.68,5463.14,0,0.56,23.03293882
4181,94162,173,5506.36,5508.65,0,0.92,41.53789686
4182,94163,173,5552.8,5552.8,0,1,43.09510719
4183,94164,173,5543.64,5543.64,0,1,33.20624374
4184,94165,173,5388.44,5388.44,0,1,20.14332481
4185,94166,173,5210.12,5210.12,0,1,30.83600212
4186,94167,173,5178.68,5172.07,0,0.56,27.73352473
4187,94285,268,5027.92,4983,1,0.04,21.43594933
4188,94286,268,4977.04,4958.21,1,0.76,64.48443985
4189,94287,268,4927.92,4927.92,1,1,216.4598935
4190,94288,268,4945.36,4945.36,1,1,237.6204028
4191,94289,268,4960.64,4960.64,1,1,254.4914117
4192,94290,268,4966.76,4966.76,1,1,320.4422583
4193,94291,268,4974.44,4974.44,1,1,201.3711401
4194,94292,268,5002.88,4997.5,1,0.64,169.6678872
4195,94292,268,5002.88,5012.44,0,0.36,81.8229688
4196,94293,268,5053.08,5013.2,1,0.2,170.9450745
4197,94293,268,5053.08,5063.05,0,0.8,58.21451769
4198,94294,268,5151.2,5142.22,0,0.92,28.69572152
4199,94295,268,5238.48,5206.56,0,0.64,25.1464448
4200,94296,268,5273.28,5273.28,0,1,33.39613693
4201,94297,268,5367.24,5367.24,0,1,38.36136498
4202,94298,268,5491.32,5491.32,0,1,40.04496078
4203,94299,268,5521.88,5521.88,0,1,50.02865662
4204,94300,268,5527.44,5527.44,0,1,66.84513916
4205,94301,268,5586.72,5586.72,0,1,57.07480881
4206,94302,268,5685.48,5668.92,0,0.52,25.82789546
4207,94433,173,5462.56,5493,0,0.04,11.96993637
4208,94434,173,5480.52,5491.91,0,0.44,25.14064043
4209,94435,173,5440.52,5463.25,0,0.16,5.841154575
4210,94436,173,5288.64,5285.36,0,0.44,14.81900891
4211,94437,173,5178.68,5178.65,0,0.8,39.28964839
4212,94438,173,5144.08,5146.36,0,0.88,49.61075453
4213,94439,173,5146.12,5170,0,0.04,16.51337624
4214,94452,176,5036.12,5063.5,0,0.08,44.57444954
4215,94555,268,4996.88,4963,1,0.04,9.953872681
4216,94556,268,4947.96,4937.74,1,0.76,62.78073717
4217,94557,268,4912.4,4912.4,1,1,278.2349661
4218,94558,268,4923.32,4923.32,1,1,271.8779572
4219,94559,268,4937.04,4937.04,1,1,335.0328015
4220,94560,268,4949.72,4949.72,1,1,208.9596144
4221,94561,268,4994.72,4983.9,1,0.8,73.07340975
4222,94562,268,5022.08,5014.81,1,0.84,61.41908132
4223,94563,268,5018.52,5018.52,1,1,140.7206134
4224,94564,268,5019.16,5019.16,1,1,203.008988
4225,94565,268,5039.76,5038.43,1,0.84,155.0184417
4226,94565,268,5039.76,5046.75,0,0.16,72.8637619
4227,94566,268,5073.88,5059.75,1,0.48,213.0810839
4228,94566,268,5073.88,5086.92,0,0.52,75.44091621
4229,94567,268,5121.44,5074.33,1,0.12,108.2973226
4230,94567,268,5121.44,5127.86,0,0.88,54.56345749
4231,94568,268,5222.16,5222.16,0,1,50.27330429
4232,94569,268,5318.16,5318.16,0,1,47.93252502
4233,94570,268,5426.48,5426.48,0,1,52.66310272
4234,94571,268,5504.08,5504.08,0,1,61.84684891
4235,94572,268,5605.16,5605.16,0,1,53.65592819
4236,94573,268,5732.2,5729.22,0,0.92,24.40224094
4237,94574,268,5905.04,5866,0,0.04,6.975204468
4238,94706,173,5411.04,5404.17,0,0.48,38.4927175
4239,94707,173,5348.04,5366.8,0,0.6,26.6444967
4240,94708,173,5251.56,5268.37,0,0.76,36.10034561
4241,94709,173,5204.44,5204.44,0,1,43.26557381
4242,94710,173,5208.96,5204.22,0,0.36,28.98959107
4243,94723,176,5068,5064.13,0,0.6,115.5913029
4244,94724,176,5101.76,5097.39,0,0.72,38.38739522
4245,94725,176,5267.72,5144,0,0.04,5.554851055
4246,94825,268,4984.56,4944,1,0.04,9.817527771
4247,94826,268,4934.96,4921.58,1,0.76,59.95214146
4248,94827,268,4895.8,4895.8,1,1,256.1819582
4249,94828,268,4903.96,4903.96,1,1,365.9767139
4250,94829,268,4917.56,4917.56,1,1,229.1888284
4251,94830,268,4940.44,4938.5,1,0.96,98.62968731
4252,94831,268,5005.36,4972.09,1,0.44,40.25970598
4253,94833,268,5121.16,5071,1,0.04,12.8458643
4254,94834,268,5084.52,5073.84,1,0.76,37.49741364
4255,94835,268,5050.96,5050.96,1,1,104.4168697
4256,94836,268,5045.96,5045.96,1,1,170.1898172
4257,94837,268,5060.6,5060.6,1,1,182.8915259
4258,94838,268,5111.72,5109.58,1,0.96,81.36873738
4259,94838,268,5111.72,5163,0,0.04,49.88805008
4260,94839,268,5215.56,5172,1,0.12,54.07794317
4261,94839,268,5215.56,5221.5,0,0.88,68.88141545
4262,94840,268,5275.8,5275.8,0,1,60.46902649
4263,94841,268,5427.12,5427.12,0,1,41.77338791
4264,94842,268,5553.72,5553.72,0,1,60.8363884
4265,94843,268,5626.56,5626.56,0,1,62.70946198
4266,94844,268,5770.48,5775.96,0,0.92,23.83723298
4267,94845,268,5985.8,5945.64,0,0.56,17.87080145
4269,94926,83,5719.96,5698.4,0,0.2,16.88440876
4270,94976,173,5388.72,5383.67,0,0.24,16.30495803
4271,94977,173,5366.2,5366.2,0,1,33.68748955
4272,94978,173,5321.04,5321.04,0,1,39.16656551
4273,94979,173,5278.56,5277.09,0,0.92,89.06872069
4274,94980,173,5270.56,5266.18,0,0.44,37.29214079
4275,94981,173,5256.72,5242,0,0.12,31.99307251
4276,94986,174,5317.6,5343.8,0,0.4,1.613330299
4277,94987,135,5276.32,5284,0,0.04,4.871018887
4278,94987,174,5276.32,5288,0,0.04,3.067798615
4279,94988,135,5212.72,5261,0,0.04,5.094673157
4280,94994,176,5080.84,5060,0,0.28,47.34120778
4281,94995,176,5093.24,5093.24,0,1,40.35871017
4282,94996,176,5177,5170.04,0,0.92,19.41283178
4283,94997,176,5333.44,5302.53,0,0.6,18.530159
4284,94998,176,5412.28,5358.5,0,0.48,17.72567129
4285,94999,176,5508.92,5384,0,0.04,12.0102663
4286,95095,268,4963.16,4947,1,0.04,14.20765972
4287,95096,268,4929.44,4917.21,1,0.76,54.85889525
4288,95097,268,4886.48,4886.48,1,1,206.4930504
4289,95098,268,4884.68,4884.68,1,1,299.5302954
4290,95099,268,4906.4,4906.4,1,1,197.1646397
4291,95100,268,4939.96,4930.67,1,0.84,67.33634949
4292,95101,268,5008.52,4962.25,1,0.16,18.90426898
4293,95106,268,5131.04,5111.33,1,0.48,31.64847811
4294,95107,268,5085.28,5085.28,1,1,115.5003744
4295,95108,268,5076.6,5076.6,1,1,243.601438
4296,95109,268,5108.76,5108.76,1,1,100.2089137
4297,95110,268,5215.24,5162.6,1,0.4,40.17054539
4298,95110,268,5215.24,5250.33,0,0.6,35.35662244
4299,95111,268,5338.04,5338.04,0,1,40.77018097
4300,95112,268,5470.04,5470.04,0,1,34.01244555
4301,95113,268,5568.2,5568.2,0,1,49.13834713
4302,95114,268,5635.56,5635.56,0,1,46.62150013
4303,95115,268,5788.04,5814.76,0,0.68,19.02125762
4304,95116,268,5935.36,5930,0,0.6,23.48615265
4307,95197,83,5619.24,5617.21,0,0.96,32.26808957
4308,95198,83,5590.4,5574.23,0,0.52,19.12885952
4309,95199,83,5591.12,5569.5,0,0.08,10.28813601
4310,95205,83,5218.08,5210,0,0.12,8.978459358
4311,95206,83,5270.28,5241.54,0,0.52,14.35932427
4312,95207,83,5195.32,5187.4,0,0.2,7.977112293
4313,95208,83,5112.52,5103.38,0,0.84,17.71654372
4314,95209,83,5132.08,5076,0,0.24,7.510214567
4315,95253,135,5394.04,5378,0,0.08,5.673571587
4316,95255,135,5498.36,5412,0,0.16,5.520854831
4317,95256,135,5370.56,5372.46,0,0.52,12.56415147
4318,95257,135,5344.68,5326,0,0.72,9.311651164
4319,95258,135,5247.48,5220.83,0,0.72,12.14220746
4320,95259,135,5142.6,5140.24,0,0.84,16.55050346
4321,95260,135,5202.72,5130,0,0.04,4.899944305
4322,95266,176,5087.28,5074.43,0,0.28,23.53520734
4323,95267,176,5148.44,5148.82,0,0.88,22.02123252
4324,95268,176,5277.8,5277.8,0,1,55.38018684
4325,95269,176,5318.2,5318.2,0,1,93.7444725
4326,95270,176,5368.64,5345.4,0,0.6,38.78995037
4327,95365,268,4941.36,4902.5,1,0.08,32.01566601
4328,95366,268,4906.64,4897,1,0.76,63.42790413
4329,95367,268,4869.76,4869.76,1,1,175.1473476
4330,95368,268,4871.36,4871.36,1,1,234.0893152
4331,95369,268,4893.48,4890.75,1,0.96,124.9588488
4332,95370,268,4954.2,4930.58,1,0.48,44.4514455
4333,95371,268,5001.2,4958,1,0.04,10.88795376
4334,95378,268,5139.68,5122.88,1,0.64,47.69247931
4335,95379,268,5091.64,5091.64,1,1,160.6595557
4336,95380,268,5127.52,5127.52,1,1,69.46080704
4337,95381,268,5309.84,5220,1,0.08,8.106157541
4338,95381,268,5309.84,5321.5,0,0.16,10.46725702
4339,95382,268,5429.6,5411.36,0,0.56,22.31108829
4340,95383,268,5574.04,5481.63,0,0.32,17.1563772
4341,95384,268,5700.24,5653.4,0,0.2,22.63130627
4342,95385,268,5711.32,5706.27,0,0.88,27.82630621
4343,95386,268,5859.92,5848.73,0,0.6,12.52457889
4344,95387,268,5973.4,5928,0,0.12,17.29765987
4346,95467,83,5478.52,5478.52,0,1,39.07754082
4347,95468,83,5454.96,5454.96,0,1,46.16807983
4348,95469,83,5464.6,5464.6,0,1,44.8863266
4349,95470,83,5533.76,5528.35,0,0.92,31.67018874
4350,95471,83,5684.52,5662.83,0,0.24,13.66629052
4351,95476,83,5072.72,5087.22,0,0.36,10.52838532
4352,95477,83,5066.64,5066.64,0,1,22.76438583
4353,95478,83,5014.32,5022.06,0,0.68,15.03136517
4354,95479,83,4948.4,4942.6,0,0.8,18.90826724
4355,95480,83,4946.64,4967.08,0,0.48,13.78950059
4356,95523,135,5237.16,5269.5,0,0.32,14.06769967
4357,95524,135,5311.08,5311.08,0,1,16.82555655
4358,95525,135,5361.44,5241,0,0.2,5.156275511
4359,95526,135,5287.16,5254,0,0.72,9.569302612
4360,95527,135,5187.36,5187.36,0,1,18.07224113
4361,95528,135,5174.32,5174.32,0,1,17.05556059
4362,95529,135,5095.4,5097.45,0,0.88,35.00306017
4363,95530,135,5068.64,5068.58,0,0.96,35.57616937
4364,95531,135,5116.32,5081.6,0,0.2,12.86502285
4365,95538,176,5142.8,5163.67,0,0.12,8.579844157
4366,95539,176,5265.84,5273.23,0,0.88,66.98236361
4367,95540,176,5310.88,5310.88,0,1,110.7890677
4368,95541,176,5353.28,5353.14,0,0.88,50.11501945
4369,95542,176,5363.32,5384,0,0.04,19.03354836
4370,95635,268,4916.2,4890.17,1,0.24,24.10806115
4371,95636,268,4876.44,4871.14,1,0.88,82.81165054
4372,95637,268,4850.32,4850.32,1,1,200.7125302
4373,95638,268,4866.52,4866.52,1,1,233.7508432
4374,95639,268,4896.52,4890.86,1,0.88,84.73867208
4375,95640,268,4948.44,4923.2,1,0.2,26.19173889
4376,95649,268,5190.84,5153.14,1,0.28,37.87578365
4377,95650,268,5125,5125,1,1,115.662191
4378,95651,268,5152.2,5239,0,0.04,32.98763657
4379,95651,268,5152.2,5148.58,1,0.96,68.58617687
4380,95652,268,5309.88,5298.71,0,0.28,17.20914119
4381,95652,268,5309.88,5251.17,1,0.24,16.44456291
4382,95655,268,5923.2,6053.5,0,0.08,5.828900337
4383,95656,268,5844.76,5909,0,0.04,6.989461422
4384,95656,268,5844.76,5797.4,0,0.2,12.64355755
4385,95657,268,5969.36,5861.5,0,0.08,7.693728447
4388,95738,83,5378.4,5378.4,0,1,96.67424255
4389,95739,83,5370.24,5370.24,0,1,99.95495209
4390,95740,83,5406.44,5406.44,0,1,62.96729538
4391,95741,83,5488.96,5488.96,0,1,42.57407715
4392,95742,83,5564.52,5558.33,0,0.84,20.24145767
4393,95744,83,5259.72,5196,0,0.4,14.45355268
4394,95745,83,5071.6,5059.06,0,0.72,15.07039335
4395,95746,83,4897.12,4852.94,0,0.68,20.29953174
4396,95747,83,4839.64,4839.64,0,1,23.9771772
4397,95748,83,4810.88,4810.88,0,1,33.88127228
4398,95749,83,4801.48,4799.79,0,0.96,30.44522337
4399,95750,83,4770.72,4790.46,0,0.52,14.53928966
4400,95794,135,5192.12,5203.73,0,0.6,15.87645547
4401,95795,135,5200.48,5199.21,0,0.76,14.37441286
4402,95796,135,5107.12,5106.83,0,0.92,15.79697599
4403,95797,135,5033.84,5023.24,0,0.84,14.47669338
4404,95798,135,5000.64,5000.64,0,1,26.42019211
4405,95799,135,5028.8,5028.8,0,1,21.70899166
4406,95800,135,5048,5027.55,0,0.44,15.44357972
4407,95810,176,5301.32,5335,0,0.2,21.62602825
4408,95811,176,5330.88,5325.95,0,0.76,47.934827
4409,95812,176,5375.04,5375.04,0,1,60.53777428
4410,95813,176,5396.6,5399.43,0,0.84,56.82781737
4411,95905,268,4874.68,4842.83,1,0.24,64.07763131
4412,95906,268,4845.64,4844.04,1,0.96,148.4607751
4413,95907,268,4844.68,4844.68,1,1,229.1087424
4414,95908,268,4862.24,4862.24,1,1,160.9437535
4415,95909,268,4897.32,4890.58,1,0.76,84.82211254
4416,95910,268,4928.32,4906.33,1,0.12,21.93874264
4417,95920,268,5236.32,5190.4,0,0.2,28.1038969
4418,95921,268,5161.64,5164.55,0,0.88,62.92485012
4419,95921,268,5161.64,5140.33,1,0.12,104.3308563
4420,95922,268,5245.04,5252.48,0,0.92,40.39110781
4421,95922,268,5245.04,5159.5,1,0.08,62.2959938
4422,95923,268,5359.24,5352.5,0,0.88,30.71992705
4423,95925,268,5728.52,5802.8,0,0.2,7.993616962
4424,95926,268,6003.92,5991.33,0,0.84,14.29414166
4425,95927,268,6066.04,6084.29,0,0.56,12.19530981
4427,96008,83,5377.72,5373.9,0,0.8,133.818573
4428,96009,83,5348.12,5348.12,0,1,141.7475848
4429,96010,83,5330.8,5330.8,0,1,141.9852997
4430,96011,83,5316.48,5316.48,0,1,91.99436203
4431,96012,83,5343.32,5343.32,0,1,46.73520737
4432,96013,83,5314.52,5306.9,0,0.84,20.63365943
4433,96014,83,5264.08,5157.78,0,0.36,13.8212907
4434,96015,83,5118,5105.61,0,0.92,22.52127251
4435,96016,83,4917.48,4917.48,0,1,28.8734465
4436,96017,83,4788.32,4790.64,0,0.88,39.18282444
4437,96018,83,4738.92,4743,0,0.4,26.03619356
4438,96019,83,4703,4708.59,0,0.68,31.21679328
4439,96020,83,4691.44,4701.05,0,0.8,28.06660175
4440,96021,83,4677.6,4668.11,0,0.36,11.81363646
4441,96066,135,5181.12,5105,0,0.04,6.677561283
4442,96067,135,5089.96,5066.75,0,0.16,9.959332347
4443,96068,135,5015.48,4963,0,0.04,8.030963898
4444,96069,135,4939.52,4933.33,0,0.48,19.07173228
4445,96070,135,4941.76,4941.23,0,0.88,17.81958948
4446,96071,135,4983,4971,0,0.16,12.24279046
4447,96080,176,5268.08,5307,0,0.12,8.172902743
4448,96081,176,5399.32,5414.86,0,0.88,37.2292107
4449,96082,176,5410.96,5418.1,0,0.8,30.90122328
4450,96083,176,5421.08,5426.8,0,0.8,33.13162382
4451,96084,176,5417.88,5415.43,0,0.92,80.45487852
4452,96085,178,5463.28,5503.7,0,0.4,4.54884932
4453,96086,179,5423.4,5366.5,0,0.16,3.873844028
4454,96087,179,5268.04,5278.87,0,0.6,7.16129295
4455,96175,268,4865.84,4839.25,1,0.16,48.7183795
4456,96176,268,4831.32,4830.13,1,0.96,243.4819029
4457,96177,268,4834.16,4834.16,1,1,247.29492
4458,96178,268,4861.68,4861.68,1,1,113.3844672
4459,96179,268,4896.84,4889.31,1,0.52,51.95558636
4460,96191,268,5302.6,5233,0,0.04,10.39721298
4461,96192,268,5269.96,5266.64,0,0.88,33.1906554
4462,96193,268,5338.28,5338.28,0,1,50.29524979
4463,96194,268,5428,5428,0,1,43.68795437
4464,96195,268,5564.76,5566.13,0,0.64,17.67138845
4465,96196,268,5755.64,5764.91,0,0.88,23.43055838
4466,96197,268,5999.68,5999.68,0,1,27.74294426
4467,96198,268,6196.32,6196.32,0,1,22.90344749
4468,96279,83,5399.72,5374.83,0,0.24,30.44454765
4469,96280,83,5345.28,5338.25,0,0.8,95.4355711
4470,96281,83,5312.6,5312.6,0,1,138.1220584
4471,96282,83,5281.44,5281.44,0,1,119.4613031
4472,96283,83,5240.72,5240.72,0,1,67.56513641
4473,96284,83,5128.04,5128.04,0,1,45.19503525
4474,96285,83,5069.52,5069.52,0,1,76.45009102
4475,96286,83,5010.2,5010.2,0,1,54.68209526
4476,96287,83,4889.52,4915.58,0,0.48,21.92230924
4477,96288,83,4820.8,4805.5,0,0.08,29.07983923
4478,96341,135,4902.88,4904.5,0,0.24,19.18723536
4479,96351,176,5371.24,5407.75,0,0.32,11.693479
4480,96352,176,5445.8,5445.8,0,1,79.8044957
4481,96353,176,5472.28,5472.28,0,1,56.4054332
4482,96354,176,5510.6,5510.6,0,1,38.60758701
4483,96355,176,5492.44,5507.92,0,0.48,17.71639895
4484,96356,178,5516.16,5520.33,0,0.12,3.052415291
